event_id,user_id,song_id,event_type,ts,device,region
b38d0d8d-f8e0-4a78-aee8-2574a091af54,432453,88857,play,2025-08-24T09:54:37.587989,mac,us
ccac64a7-80f3-4e78-9d72-e7d808f7e11e,133083,91973,pause,2025-08-24T02:54:29.587989,ios,eu
e17ba482-bb2f-4ef0-80b9-77f8e7578236,889602,56194,play,2025-08-23T15:22:50.587989,ios,us
b7dd0521-23e9-4fb8-8c25-6e0885fa74a7,523471,51204,play,2025-08-23T23:27:56.587989,mac,apac
688ae3bf-6e4d-4963-b2b4-5e52c2c18ca6,300868,77634,pause,2025-08-24T05:44:58.587989,ios,apac
3848d7d1-725a-46e3-8cae-556fcc1a9f2b,507967,42181,pause,2025-08-23T23:47:12.587989,mac,us
4cada4f2-761f-4d11-9622-c9a81768db15,946126,4723,play,2025-08-23T15:10:38.587989,mac,apac
39f71f47-d4ce-44d7-a2c9-379991ac95f3,460987,6306,play,2025-08-23T18:13:38.587989,ios,eu
08636d1e-399d-4651-a640-294d95185bfc,817133,85389,play,2025-08-24T03:21:16.587989,ios,us
9742a905-1115-4b0a-9270-d533fac68ea4,429012,63334,play,2025-08-23T20:09:37.587989,web,us
959b0a5b-a87a-4dfd-b08c-99e6181ae0db,745444,92316,play,2025-08-24T07:31:07.587989,web,eu
0084d21e-6d49-40da-a157-84a2e22aee07,451854,20877,play,2025-08-23T12:27:54.587989,ios,eu
eb7315b2-8e43-41d8-9c26-1a4d1ce308a0,807450,51458,play,2025-08-24T00:59:47.587989,mac,us
0b591819-392d-4a81-ac2a-c8f6761b0f9d,363722,87185,play,2025-08-24T07:19:06.587989,web,apac
4466b9ef-f033-4c84-8bcb-5988d1015aad,586047,77388,play,2025-08-24T01:52:14.587989,ios,us
97d046b6-2d96-46a1-85f0-ca9bced9a7ed,578890,50034,play,2025-08-23T14:52:31.587989,mac,us
0fb0caa9-d3af-4a33-88c8-817f2b0325d2,553757,31818,pause,2025-08-23T12:37:49.587989,ios,us
06418fb8-19af-446c-9adc-ab9bc9d40063,619324,93986,play,2025-08-24T07:13:41.587989,mac,eu
5a304db6-bcfa-402c-84f4-f044ab127cd3,583588,4138,play,2025-08-23T16:38:12.587989,ios,apac
c7913eed-4c99-4cd4-ada5-df0685e866bd,876917,91371,play,2025-08-24T07:12:28.587989,mac,apac
4136118e-de64-40de-adec-6d0ff0dfc278,408227,39262,play,2025-08-23T18:32:35.587989,ios,eu
63caa545-0a49-4c3b-8829-7b381fd82d85,659737,29799,play,2025-08-24T00:15:22.587989,ios,eu
28d298ba-af19-49dc-be93-0575053a7b4a,608323,36727,play,2025-08-24T00:36:21.587989,ios,apac
e6ace85d-7267-4907-b555-e6b97d2967f9,730331,91806,pause,2025-08-24T09:54:12.587989,ios,apac
ecaed26a-f034-4679-9d53-41dd4a3e9f8c,398849,17144,play,2025-08-23T15:46:08.587989,mac,eu
6e4615c5-d9af-4c95-8b1d-ce59872d1eb1,118912,31111,play,2025-08-23T13:48:30.587989,mac,eu
1a60031f-6518-4d56-9b0c-5fa3b51729a9,544991,35439,play,2025-08-23T22:49:01.587989,ios,apac
97ec1c7a-2851-4999-9760-89fbb9222e14,335699,4433,stop,2025-08-23T16:54:00.587989,ios,us
0e834c55-f5e2-4d5a-87c9-fa4d895da72e,247636,61230,play,2025-08-23T13:46:54.587989,web,eu
2f07f99a-7cc6-4015-b43a-7b5c9c55829a,163784,39740,play,2025-08-24T00:00:14.587989,mac,eu
a4219da3-9a36-4fc3-a524-f26d8248a0ad,999247,21378,play,2025-08-24T08:19:58.587989,ios,eu
db0b0e19-04ae-410c-a6cd-7e2a6a872903,159224,1777,pause,2025-08-23T13:01:02.587989,mac,eu
08db7d41-4b9e-48ec-ac04-532e365d5600,293267,8505,pause,2025-08-24T05:44:54.587989,ios,eu
3f589c45-755a-4f3c-b9da-ba2dc63bb8b0,549342,45488,pause,2025-08-24T06:46:04.587989,web,eu
f4683620-06c1-4725-8af6-6f92cc2fc449,529885,35439,pause,2025-08-23T23:19:36.587989,ios,eu
bbd50a19-29b7-4173-bc16-8813be24cdb6,249499,77237,play,2025-08-23T21:05:13.587989,mac,us
911171f9-71b3-4f57-9711-22d521959748,614126,20316,pause,2025-08-23T15:12:22.587989,web,apac
71a8a6c6-108a-40b9-b379-53f8d35cfb26,960900,38922,play,2025-08-24T04:32:24.587989,ios,eu
4ca5a408-688b-4a8d-afff-611e9201c3f5,711926,8046,play,2025-08-24T09:55:38.587989,web,eu
88de2a04-8060-4e7a-9ed0-fe34e02b4ce6,804805,55910,play,2025-08-23T18:28:21.587989,ios,us
5cdeb3da-d446-4d82-b4ac-8d12696705ce,987789,2625,play,2025-08-23T16:29:18.587989,mac,apac
3e7db166-6c55-49a3-809a-7390f4fbd47d,629663,12957,play,2025-08-23T15:21:30.587989,mac,eu
e5955f7b-21a9-4870-a8a3-db0eb241a20f,506366,38933,play,2025-08-24T03:42:07.587989,mac,us
c68e3f96-7080-459f-8307-755f9d38a630,716107,30788,play,2025-08-24T06:14:47.587989,ios,us
d8572ef2-a7bd-4624-8662-882e0601b7c6,978267,92231,pause,2025-08-24T04:48:31.587989,web,us
95270318-2e8f-4da6-bbd9-676b1546b5d9,114261,85589,play,2025-08-24T05:00:54.587989,mac,us
259d0d2b-b01c-4311-9c63-490fe1c2e8c1,628595,5752,play,2025-08-24T01:22:22.587989,web,apac
5f54de7f-b496-4474-b209-939340004449,624941,74263,pause,2025-08-23T15:09:21.587989,mac,us
01031af0-b1c1-44f4-95f6-7f45d8716743,717445,35780,play,2025-08-24T01:01:58.587989,ios,us
9b2ca136-894a-4bfb-beb6-ef1012440e3a,547615,82762,play,2025-08-24T01:43:58.587989,mac,apac
e8054761-5047-422f-9db6-bd346cab9420,938722,46760,play,2025-08-23T15:18:21.587989,web,apac
f19c8208-3595-43a9-8b28-8f9a95fa3e3a,823402,73102,play,2025-08-23T12:55:01.587989,mac,us
4255e361-87af-4bf0-9972-e596013dfb99,935541,45582,play,2025-08-24T07:35:52.587989,mac,apac
6ff19e8b-19aa-494f-b847-57b57f340ff5,681917,78268,play,2025-08-23T12:31:17.587989,mac,eu
ee9dddfd-e543-4b09-930e-1effde1a8df7,188629,36344,play,2025-08-23T22:51:11.587989,mac,eu
1507feca-aff4-4445-83e0-2866f5a74ca3,117289,35650,stop,2025-08-23T21:33:00.587989,web,apac
d4fba9ee-7f8b-45e5-9e44-7f5f8f38051b,708958,57631,play,2025-08-23T20:05:42.587989,mac,eu
ac8cda7b-7922-464a-a453-fe76d327c639,565242,66995,play,2025-08-23T23:18:57.587989,web,eu
e12a703d-951f-4974-879b-1ec00561aa3a,697769,9163,stop,2025-08-24T02:42:06.587989,web,us
4b1ac1a5-fae6-470d-bc35-db307c7c88cf,209008,93335,stop,2025-08-23T15:01:01.587989,mac,apac
3f1231d3-ef7c-42cc-90ef-42314da99d32,270667,8038,play,2025-08-24T06:20:28.587989,mac,us
d76075c0-14e2-40b1-9c5d-c00816036d23,328335,36121,stop,2025-08-24T05:32:43.587989,mac,us
24d7a00a-e22f-40ba-b7e3-6a4b745fb23d,874110,17380,play,2025-08-23T22:37:45.587989,mac,us
bc56cc3d-563f-4acd-8434-fd285b2dac8f,129057,33157,pause,2025-08-24T08:26:08.587989,ios,us
0fa41728-ec1f-42ce-a90d-e96fd2dcaafd,363722,1491,pause,2025-08-23T17:46:25.587989,ios,eu
ef52050b-6ed8-4c44-9cf4-be08823ebdbe,595908,28266,play,2025-08-23T21:19:51.587989,web,eu
3b829b3f-1df2-4331-9b1a-f2599daf1ed4,992205,81067,pause,2025-08-24T09:25:21.587989,web,us
7491c254-4f07-49ab-9510-505a7847e9f3,118912,18636,play,2025-08-24T02:50:19.587989,mac,apac
3e3ba1a1-f4fd-4c1c-aed6-bd3681ea3b81,711926,98181,play,2025-08-23T15:20:46.587989,ios,us
53682f08-0396-48ec-8411-8344ddbb70ee,209008,94128,pause,2025-08-24T03:37:07.587989,ios,us
96ff6a3f-adca-48e1-8900-ac2acde99cf8,807450,68295,play,2025-08-24T00:09:06.587989,web,us
cde41c17-107c-46c8-8de1-e9edde30363b,643689,7216,play,2025-08-23T18:02:52.587989,mac,us
de2abff1-4723-4092-ad61-b16b71588c1f,212432,58723,play,2025-08-23T17:28:59.587989,ios,eu
9ab317e0-e546-4465-8e5b-1b050dc8331e,668068,70478,pause,2025-08-23T14:29:27.587989,mac,eu
7c9b09db-f40c-441c-a284-4271ad948ad3,559724,58098,play,2025-08-24T04:15:30.587989,mac,eu
04c87809-78c3-4ae4-83e6-d20c8033806b,843187,70146,play,2025-08-23T14:08:51.587989,mac,us
b0489619-8df1-497f-a668-860559c2fefc,698981,91780,pause,2025-08-24T05:59:52.587989,mac,us
f5185a1b-85bf-479a-b529-b93105ebc359,403210,4723,play,2025-08-23T16:52:17.587989,mac,eu
b33b67d6-6ded-45fd-bb05-24e0fc87db81,498648,12577,pause,2025-08-23T22:01:30.587989,web,us
3eafc139-e4a8-4528-96a1-29bb4fd886c2,957740,46242,play,2025-08-24T02:11:44.587989,mac,us
5d3d4c3d-55ed-4c11-9066-8ccb7e0d1a00,270667,8038,stop,2025-08-23T20:04:27.587989,ios,eu
497c3465-c319-4c28-b294-8b3dbde8cba6,746102,15409,play,2025-08-24T01:46:11.587989,ios,eu
16205938-d7d4-4ca9-a583-c9c08f97a947,442940,60203,play,2025-08-23T22:24:30.587989,ios,us
819f8e68-3b79-49a4-9d58-0700dda7c2a2,684924,15746,play,2025-08-24T01:04:04.587989,web,us
3a7ae7f2-2dfe-4be4-a869-7b2bdd09a032,650796,61968,play,2025-08-23T18:03:30.587989,web,eu
28d9d57e-c334-4a5d-925f-b6d3de7a89bb,846757,38141,play,2025-08-24T10:46:46.587989,web,apac
354c9834-2cb8-4704-9647-586ab96aa5ef,720112,90302,pause,2025-08-24T08:41:37.587989,mac,apac
55c228bd-0930-4397-9aec-effc33b3ce85,760867,14241,pause,2025-08-23T18:55:01.587989,ios,apac
5a16b400-b9c4-493f-891f-9815d4be7c37,523471,1121,stop,2025-08-24T09:37:26.587989,mac,us
ef475345-f9a9-4ffe-aa96-b39f6acda036,731128,17144,play,2025-08-23T15:10:50.587989,web,apac
1c3f0cd1-587b-4128-9f12-00d7287aa10d,351234,73432,pause,2025-08-24T04:13:08.587989,mac,us
d7b4fe06-6aa6-4d95-9d87-84903c176587,178890,68364,stop,2025-08-24T04:02:59.587989,ios,eu
38e8bca6-bebf-4aec-b3b9-c9847c6cb2ca,727625,12198,play,2025-08-23T15:10:32.587989,mac,eu
da46d8f2-d68f-4f68-b3fa-56efb1e436c6,440338,13465,play,2025-08-23T19:55:58.587989,ios,eu
5ed1b1fc-ce32-4746-937d-58223df8bc0b,133083,33649,play,2025-08-24T10:12:49.587989,web,eu
54209a2e-ffb0-48da-85da-7b86d611995c,772950,45212,play,2025-08-24T01:46:21.587989,web,us
d61e8ccb-6943-4f15-b14f-987e4b131e0b,108457,99005,play,2025-08-24T08:57:09.587989,mac,us
70f93987-4e3b-4531-810b-130869d8998b,423586,47217,pause,2025-08-24T07:41:54.587989,ios,apac
15021a3a-46f9-4ecb-9556-9a0f8c85db90,122981,12502,play,2025-08-24T03:36:14.587989,mac,us
5889ec74-0481-4ab2-a522-2186ec667a28,247636,2649,pause,2025-08-23T12:30:46.587989,web,eu
d3bbddc1-adbc-479c-b6fc-1483d0a9bdc3,348800,51252,stop,2025-08-23T20:14:00.587989,ios,eu
9074ec85-39ac-434f-bfdf-2052fb487e43,249499,58364,play,2025-08-23T21:56:38.587989,ios,us
fbd4c77f-efa3-4b5e-aeb7-4e6f956a3777,235070,33521,stop,2025-08-23T19:54:40.587989,mac,us
d472f806-2045-4026-9c22-cff90d6b982c,187042,34651,stop,2025-08-23T20:26:36.587989,web,us
29479100-c44d-44c9-b951-bb855603e791,108457,72004,play,2025-08-23T16:10:05.587989,ios,apac
1bb2e08b-bce2-421c-8b9a-50c7fe240ca8,146808,14755,play,2025-08-23T12:52:10.587989,ios,us
23771d61-24d7-412f-91ca-ecafc4848b21,420102,98211,play,2025-08-24T06:16:49.587989,mac,apac
dc602588-4118-4313-8044-83f27d1374b1,708519,76243,play,2025-08-23T19:40:41.587989,web,eu
02de3ac0-7e7e-4780-94ff-9b61d5e58d83,984947,71087,play,2025-08-23T14:10:16.587989,mac,us
fd6977c1-fb7a-4104-bb89-1ee1c58f28be,935541,67410,pause,2025-08-24T10:03:42.587989,ios,apac
f8c33c87-9bfb-4e00-9db2-45b8d73659da,187542,68655,play,2025-08-23T13:46:36.587989,ios,us
d258604c-718a-4317-890c-fe7e106deafb,813289,65703,play,2025-08-24T01:28:12.587989,mac,apac
febbe5b2-fd3c-4208-9e1e-9989db117134,566950,80967,play,2025-08-24T06:38:45.587989,mac,eu
d9ef97c6-2883-44af-b9d6-a673087a928c,474273,73645,play,2025-08-23T13:28:34.587989,web,us
799a255f-d268-40e0-84b4-4bf7a5a6c13a,583588,51643,play,2025-08-24T11:18:50.587989,mac,eu
5dcc8b25-e13f-41b3-876b-6796fe8210bb,611551,66730,play,2025-08-23T13:13:08.587989,web,us
2d2053a8-293c-493c-94ff-379af55b921e,535987,5845,play,2025-08-24T01:47:52.587989,web,us
2db56722-a7da-43de-a7f6-af3849091fc8,571573,12915,pause,2025-08-24T05:30:04.587989,web,eu
3fbe29f4-2e9e-4c23-b16e-f0582e131508,392101,42179,pause,2025-08-23T18:36:23.587989,web,apac
4e4e3b08-e42c-4b06-8965-962cac4da1dd,822207,73432,play,2025-08-24T08:03:30.587989,ios,us
b2984bd6-9102-409b-a268-323f8e05dc0d,681349,54441,stop,2025-08-24T08:24:51.587989,mac,apac
e94d97f6-9970-47f5-bba1-3a6b92155a0a,826540,66714,play,2025-08-23T15:48:57.587989,web,eu
2571e135-505d-498f-a9d1-b86053cd7a04,711926,71087,play,2025-08-24T10:46:13.587989,mac,apac
2ec43ece-ecd6-44ca-ac9d-d0c2dca88a9a,371649,93986,play,2025-08-24T07:00:24.587989,web,eu
916d7221-6d5a-47e8-93c1-ebbb2b8afffc,524616,86603,play,2025-08-24T10:42:05.587989,web,apac
899c37da-cb06-4f2d-8178-6f5a68a7646e,585482,43775,play,2025-08-24T00:22:05.587989,web,us
8bdf7009-f22f-4356-a1b6-5f4a72a7aafb,878131,28462,pause,2025-08-24T00:05:41.587989,mac,apac
16331faa-1205-48cd-8978-9bff98a0f8fc,614336,46242,play,2025-08-24T01:13:01.587989,mac,eu
3ef5bbb1-4a36-4f94-a465-cc6e9a61b3d1,154227,30362,play,2025-08-23T16:38:31.587989,ios,apac
48cfc65b-9d17-4172-9abc-88a8743e78aa,125140,79413,play,2025-08-23T20:55:17.587989,mac,eu
d2331134-d7cb-4ae3-bb98-e678814930ea,335661,42496,play,2025-08-24T09:36:35.587989,ios,us
e2dc6ef0-3b4f-41c8-89bf-82722f4b53a2,423586,72535,play,2025-08-24T02:02:42.587989,mac,us
a8b39e61-76a2-46e6-87d6-fd1d69f74599,947863,30871,play,2025-08-23T16:31:52.587989,web,apac
f592debc-8544-470b-8827-caeb59a96cf0,710708,61104,pause,2025-08-23T16:30:28.587989,web,apac
992d8b50-28bb-4f41-9dc3-d81bd320ef34,733118,64124,pause,2025-08-24T04:20:26.587989,ios,us
1086bc21-b682-4097-a207-dac12653218e,270902,92104,pause,2025-08-23T19:47:26.587989,web,eu
2d8efbda-c990-4a48-b454-a885eb3a52c8,872618,83345,play,2025-08-24T05:08:01.587989,web,apac
3da459bb-b806-45ed-ae77-85f6daf07995,199986,48175,play,2025-08-24T02:52:20.587989,web,us
18090248-628d-4bfa-8a9a-d3f2d92a9b3c,554120,8260,play,2025-08-23T20:11:48.587989,web,eu
c05afab8-a9a3-4cf6-ab20-f5b89c87abe8,137078,58723,stop,2025-08-23T18:36:17.587989,ios,apac
f14f5060-6e31-412e-85b6-a2f9aa3a8cd2,999603,76345,play,2025-08-23T21:48:54.587989,web,eu
886b677d-644e-4594-947f-77b5b07367ab,644394,86171,pause,2025-08-23T19:31:23.587989,ios,apac
5fa6bbe2-ebda-488f-9f96-4e98a6b53d4a,588152,66178,play,2025-08-24T09:43:43.587989,mac,eu
9515e571-7781-4ad9-bb94-ef8a2b9c968b,507967,19796,play,2025-08-24T04:54:46.587989,mac,us
56b419b8-edec-4b40-aa7d-e3dc8e5af5a8,665478,31111,pause,2025-08-23T22:08:23.587989,ios,apac
5a028c83-7a9c-4772-b994-81419bece45d,105380,53026,play,2025-08-23T14:55:30.587989,mac,eu
6138afa8-d7a5-4e36-81d5-bf83b998be2b,805153,4390,play,2025-08-24T11:49:11.587989,web,us
a7299e16-dd14-40a1-b6e5-1f25405280a0,771168,65650,pause,2025-08-23T19:48:48.587989,ios,apac
79a18c75-7646-44c9-9534-27002b5a7fd6,105380,15071,stop,2025-08-23T17:57:45.587989,mac,apac
a1ed0deb-d9aa-4753-bc19-855122559898,113199,33532,play,2025-08-23T14:10:15.587989,mac,eu
aa32a6ba-f359-451e-96c0-feedfdf2f5c5,346476,76261,play,2025-08-24T07:06:07.587989,web,us
02b2ae82-9d66-49aa-a00a-aec0456f3883,668206,45523,play,2025-08-24T03:37:33.587989,mac,us
e78b928b-ca0f-45b6-9b3b-42f45c7eac41,710708,66995,play,2025-08-23T17:59:01.587989,mac,apac
2b106368-7db9-46c8-a4a9-739f894155ef,819195,92151,play,2025-08-23T21:02:44.587989,mac,eu
ed3aeacc-040d-4604-8e92-17b80510e5d5,188629,31346,pause,2025-08-24T05:48:47.587989,mac,us
88523832-257f-4640-837f-030bca6a7da5,684924,28150,play,2025-08-24T11:41:50.587989,mac,apac
2be4deb1-11b4-49bc-8b6c-f363dff80a5b,212432,91890,play,2025-08-24T06:49:26.587989,ios,eu
77122a18-e93a-4326-8dde-5b0bcab3024e,116028,12103,stop,2025-08-24T11:28:00.587989,web,us
3091e43a-6c2b-40c1-814d-972f935656da,477426,53822,stop,2025-08-23T22:18:53.587989,mac,apac
8e050779-cef1-4c5a-ab3c-33194fbbca82,942747,66748,play,2025-08-23T21:50:11.587989,ios,us
50db1c3e-4dfa-435f-8fda-5f6153b3fe17,413141,5990,play,2025-08-24T07:36:46.587989,ios,eu
e0ec8985-fec6-48d9-91bc-6c675a4fa013,938722,91780,play,2025-08-24T09:12:11.587989,ios,us
e2a38551-ef9d-43f4-afa8-a696922ced7b,743601,26276,play,2025-08-23T23:34:59.587989,web,us
866f89df-1415-4f04-a655-2d9244e44323,493473,59633,play,2025-08-23T13:56:19.587989,mac,apac
63844275-5008-4e9d-9280-ac1ca30fd33d,642957,99198,play,2025-08-23T19:35:19.587989,mac,eu
a6fee910-7190-4eae-839a-d875e7bb95fa,399206,81689,play,2025-08-24T09:50:07.587989,web,apac
26cf6c18-904a-47b4-b235-8aaacb441e5a,547615,57680,play,2025-08-24T02:41:17.587989,ios,us
a75479d7-6e10-4890-bfa1-d4f0640b4ff0,898585,85616,play,2025-08-24T08:09:56.587989,web,us
e52fe122-d084-4094-a812-3a17a99935df,125140,60483,pause,2025-08-24T03:25:16.587989,ios,us
01bd18f4-80d4-4ef9-a3c4-089ec483719a,175402,72038,stop,2025-08-24T03:43:37.587989,web,eu
9e1401eb-9b18-43ca-a779-10d5b35b6ca9,206889,81238,play,2025-08-24T03:52:53.587989,mac,eu
6e387eb3-25bc-4a05-9ee5-47be7cbdd40f,842042,90094,pause,2025-08-23T14:24:46.587989,mac,eu
b9460e10-548a-4b4f-b2ef-2e79e6299cb5,993758,28839,play,2025-08-23T20:13:20.587989,ios,apac
72b9534d-7b6a-4237-a8c0-e83eec1a566d,119139,39519,play,2025-08-23T19:17:21.587989,web,us
f2f413fc-7543-4404-8496-3d2d68ee287b,771168,9945,play,2025-08-24T00:43:01.587989,ios,eu
f6e11ffd-0e92-4865-a32b-75ba01009346,157575,65638,play,2025-08-24T06:05:09.587989,web,us
4aa42b9b-df51-46aa-bf7c-28d9167fae80,987778,5752,play,2025-08-24T01:48:31.587989,web,apac
d41e45be-9396-48fd-b3a6-f65514bdb666,187619,32963,play,2025-08-24T04:51:50.587989,web,apac
be58da1a-5ecf-4f5d-b912-211ddc4dade0,947863,91978,play,2025-08-24T00:49:45.587989,ios,us
55eaaba0-b41c-47a3-91d2-ffeb779e27f8,117289,98194,play,2025-08-24T00:57:36.587989,web,eu
9b3e328a-b60d-4788-85f3-4d16d8848365,955768,78274,play,2025-08-24T01:45:58.587989,web,us
59fd2348-97d4-417d-9a9f-5d22156ba8bc,264150,36301,play,2025-08-24T00:36:59.587989,web,apac
3eb23bfa-a58b-4692-9826-aa6d3bda924c,578890,15960,stop,2025-08-23T19:57:00.587989,ios,apac
e3edd1b9-3c66-4de2-ac9b-8f84146523a8,371649,56320,play,2025-08-23T18:39:17.587989,mac,eu
047cd28a-7c70-4257-81da-35ebf1c39adf,258866,98032,play,2025-08-23T21:29:08.587989,ios,apac
c70bc2ac-0da2-419a-991c-2fdb8ed1b0bd,386320,38517,play,2025-08-24T00:57:38.587989,ios,us
d1ed22ef-bfb7-4a56-9ab9-c923893f0130,446769,2828,pause,2025-08-24T04:23:31.587989,ios,us
e5d329ff-db65-42ff-b044-e728819c4d42,159690,43006,play,2025-08-24T04:18:14.587989,web,eu
e4fa4df4-9815-473e-881d-4e855897ad75,212432,5918,play,2025-08-24T06:08:55.587989,web,eu
d778b08f-1f3c-4c67-9869-0f6c32242b48,628473,92189,play,2025-08-24T11:50:24.587989,mac,us
93698ff3-fbf0-49d3-81d4-ae4df61a2beb,212516,30362,pause,2025-08-24T05:23:59.587989,mac,apac
a1c57f28-3c09-4721-9112-ab689c3ca4d2,578890,65618,pause,2025-08-23T16:01:53.587989,ios,us
7b28b4c4-d14e-4a10-a1cb-be00f564a731,999247,35994,stop,2025-08-24T04:28:59.587989,ios,us
881649d8-fe51-48b8-ba75-053b02d7ebec,270667,17694,pause,2025-08-23T14:25:14.587989,ios,us
1e9a86db-ee69-4a0d-a119-22afaa17d913,199986,77339,play,2025-08-24T00:16:34.587989,ios,eu
24e5944e-d57e-41d6-a1b6-251aa26bf97a,335661,76358,play,2025-08-23T21:12:36.587989,web,eu
074eca42-9574-4fe9-9646-3f585416cfb5,159690,91660,play,2025-08-23T21:15:34.587989,ios,eu
c78db901-65b7-4252-a2ff-ad3371bd7bc7,913470,70354,play,2025-08-23T14:24:26.587989,mac,apac
392efa90-50dc-45ff-a79a-39026bdf6cc3,841582,41202,play,2025-08-24T05:22:37.587989,web,us
f7edb006-bd8d-4056-b890-3783770fc603,313174,82188,play,2025-08-24T05:25:22.587989,ios,eu
f5bbf93f-d350-4203-b2f9-3f22d5d2537b,154280,82188,pause,2025-08-24T08:57:13.587989,mac,apac
7b7812dc-d34e-411c-ab62-fc396e96ed28,523471,92688,pause,2025-08-24T07:07:12.587989,mac,apac
8f26132b-fbc4-4bb1-b237-8488fc0c809c,175402,94234,play,2025-08-23T19:09:23.587989,web,apac
7fc6e62f-740a-49ee-8827-aea668e083ab,670544,60996,pause,2025-08-23T19:01:29.587989,web,eu
bfa92774-d9af-436f-acbe-5f730d38016d,826540,11472,play,2025-08-23T23:50:42.587989,ios,apac
cbaa8df8-826a-459e-8f83-37e4216b11d5,826540,61230,stop,2025-08-24T01:09:16.587989,ios,apac
59a1fa6c-e24b-4bc4-bf0c-ab4628c7d72d,908438,15960,pause,2025-08-24T05:46:11.587989,ios,apac
31c7ea21-3898-40f6-9347-65698bfaf557,651981,23713,play,2025-08-24T07:42:38.587989,web,eu
91dcada8-e279-4982-89ec-b67540aa3ebe,247636,13318,play,2025-08-23T17:32:09.587989,mac,eu
434b513e-ccd6-40aa-955c-2d092411faf9,325142,46027,pause,2025-08-23T17:08:06.587989,web,us
97f4498b-1803-4304-9846-d1c2530691ef,821318,81448,stop,2025-08-23T13:49:05.587989,web,eu
15df965c-b319-41b4-9eab-f3c64cd7c878,120735,89164,play,2025-08-24T06:23:50.587989,mac,apac
9aed83ee-ab02-4b0f-baa6-8e0db2e88b89,286008,64450,stop,2025-08-23T19:54:49.587989,mac,eu
12221789-376c-4d68-aa63-dc6462c409bc,935541,35439,play,2025-08-24T03:33:14.587989,mac,eu
38568187-d388-466d-a334-35564d3a6ea5,928474,86569,play,2025-08-24T07:15:37.587989,ios,us
e416ee88-2048-4f2b-a725-e2ea8b925e5a,665478,4355,play,2025-08-23T17:22:32.587989,mac,eu
aa22d502-b940-4fbd-b552-bed320d475bd,730183,62903,play,2025-08-24T09:40:18.587989,ios,us
b9d15ff5-510b-43f2-b891-f06ec1da25b7,286008,89327,play,2025-08-23T21:00:10.587989,mac,us
cfd33d07-13e5-46d9-8a81-f18092e09f2e,293267,33521,play,2025-08-24T06:37:54.587989,ios,eu
c6eeeee2-7cd8-420f-a047-af5d59325104,948543,49196,play,2025-08-24T09:18:04.587989,mac,apac
13fe3bf6-fb73-4fb7-add5-0a95ade860db,544991,70146,stop,2025-08-23T15:48:46.587989,ios,apac
e1ef5de3-0571-4d27-90e4-9181244e7238,905094,92231,stop,2025-08-24T05:40:40.587989,mac,eu
14789bdf-3f7e-4932-836d-4bc8f3d96ae1,838406,22901,play,2025-08-23T18:15:24.587989,ios,eu
2dfbaf70-42cf-47e8-bf0c-af63372023d5,524616,34333,pause,2025-08-23T18:44:52.587989,web,us
283c5404-6bc5-4a9a-a458-5c7bebe6b1b9,697281,38517,play,2025-08-23T14:58:19.587989,ios,apac
50199bfa-19d4-4430-a9a4-246d27c3e992,217872,21082,play,2025-08-23T21:18:34.587989,ios,apac
2f7b6d21-7796-4ba3-8f3b-968d78e87f3d,914009,20034,play,2025-08-24T10:06:28.587989,mac,us
dc4a8c64-0152-48be-b888-a94a796b18dc,273801,14755,play,2025-08-24T03:09:15.587989,mac,us
c98cd907-0eb6-4093-97ac-91686faa704c,846757,32184,play,2025-08-23T15:10:01.587989,ios,eu
71e72edb-6a68-4d45-afe0-25fb03d42485,194302,87280,play,2025-08-24T10:19:53.587989,mac,us
3cd65778-1bb7-4337-9622-ac21821ffc63,399206,8046,stop,2025-08-24T06:24:46.587989,mac,eu
706cb021-70ff-4103-9721-e65e80b235e4,625305,14936,pause,2025-08-23T13:36:53.587989,mac,eu
7f8734b1-c736-49ae-909e-0abb7df116a4,146738,86732,play,2025-08-24T04:38:31.587989,mac,us
df98b1aa-15ee-4ea6-89cf-ea7463b92629,577982,21082,play,2025-08-23T20:10:54.587989,web,apac
f87243d7-38cc-4132-aba9-3585905fb8ab,353988,3624,play,2025-08-23T16:05:50.587989,ios,eu
20a84f80-1c30-4888-b66e-67347b5ea26a,384720,33162,play,2025-08-24T05:50:50.587989,ios,us
3a752dc1-c3e9-452c-845b-88a7cb35fd7d,619324,34333,play,2025-08-24T05:55:16.587989,mac,us
358202c5-10dc-43b9-ace3-58577f2da8a5,559724,63147,play,2025-08-23T13:31:59.587989,web,eu
c0577f99-99a0-4836-8958-91305af477c8,174762,39262,play,2025-08-24T06:18:09.587989,mac,apac
8194575b-6dd6-4990-8c42-f7816c4727f6,408137,18468,play,2025-08-23T18:11:06.587989,mac,apac
6dae4313-618a-4697-a538-d34b36844448,488794,80042,stop,2025-08-23T15:27:38.587989,ios,apac
604f84a0-1766-49e0-82cd-3063a236cfcc,549342,55578,play,2025-08-23T14:25:17.587989,ios,apac
56ea6337-3eb4-4c3a-a93a-01badbcb0bee,595908,66963,play,2025-08-23T17:17:59.587989,web,us
7a35f034-95ac-41f0-bd4d-c2042e66486f,720383,17962,play,2025-08-24T08:27:52.587989,ios,us
596baab5-7627-4a3a-a0c2-6f8ed40921e3,539999,3249,stop,2025-08-24T07:17:14.587989,mac,apac
99740b91-32da-4612-8527-45f0367264ba,539999,91780,stop,2025-08-23T16:20:41.587989,web,us
